Date,Open,High,Low,Close,Volume
2020-08-12,76.32000000,76.44000000,76.15500000,76.41750000,747400.22000000
2020-08-11,76.14000000,76.69500000,76.02000000,76.32000000,2530342.09000000
2020-08-10,76.26000000,76.42500000,75.97500000,76.20750000,1393787.58000000
2020-08-09,76.28250000,76.38750000,76.00500000,76.26000000,485475.15000000
2020-08-08,76.31250000,76.39500000,75.96750000,76.34250000,1018178.21000000
2020-08-07,76.04250000,76.47000000,76.01250000,76.31250000,760257.15000000
2020-08-06,76.10250000,76.27500000,75.96000000,76.04250000,897824.33000000
2020-08-05,76.09500000,76.41750000,75.90750000,76.10250000,825417.02000000
2020-08-04,76.02750000,76.38000000,75.92250000,76.10250000,905220.22000000
2020-08-03,76.35750000,76.68000000,75.81000000,76.02750000,1381117.87000000
2020-08-02,76.38750000,76.76250000,75.84000000,76.41000000,3009365.04000000
2020-08-01,76.50750000,76.83750000,75.23250000,76.38750000,3039974.84000000
2020-07-31,77.25000000,77.40000000,76.05750000,76.50750000,6505500.25000000
2020-07-30,77.19750000,78.00000000,76.80000000,77.25000000,1687970.57000000
2020-07-29,76.61250000,78.75000000,75.97500000,77.19750000,2567993.65000000
2020-07-28,75.95250000,77.31000000,75.88500000,76.62750000,772407.38000000
2020-07-27,75.76500000,76.32750000,75.56250000,75.95250000,1281683.88000000
2020-07-26,75.21000000,76.41750000,75.16500000,75.80250000,1120072.37000000
2020-07-25,77.69250000,77.79000000,75.03000000,75.21000000,1918594.31000000
2020-07-24,77.55750000,78.03000000,76.73250000,77.76750000,1260183.39000000
2020-07-23,75.75000000,85.60500000,75.75000000,77.55750000,1947220.42000000
