Date,Open,High,Low,Close,Volume
2021-11-28,102.64500000,102.83250000,95.78250000,97.35000000,8668191.00000000
2021-11-27,102.52500000,107.17500000,100.97250000,102.74250000,14051391.00000000
2021-11-26,118.50000000,119.12250000,100.57500000,102.52500000,36641150.00000000
2021-11-25,112.29750000,124.99500000,110.79750000,118.47000000,52177611.00000000
2021-11-24,109.24500000,115.46250000,103.26750000,112.32000000,47374877.00000000
2021-11-23,106.83000000,109.93500000,101.21250000,109.23750000,44710370.00000000
2021-11-22,101.26500000,117.63750000,96.93000000,106.83000000,132176528.00000000
2021-11-21,98.16000000,103.72500000,96.00750000,101.22000000,23640602.00000000
2021-11-20,97.46250000,99.75000000,93.82500000,98.16000000,16006992.00000000
2021-11-19,93.36750000,98.80500000,90.78750000,97.47000000,21568458.00000000
2021-11-18,108.36000000,110.25000000,91.80750000,93.41250000,47931808.00000000
2021-11-17,101.03250000,110.98500000,96.25500000,108.34500000,102239781.00000000
2021-11-16,99.45000000,108.72000000,84.45000000,101.03250000,85203908.00000000
2021-11-15,97.80750000,100.80000000,96.10500000,99.45000000,12924816.00000000
2021-11-14,98.73000000,99.61500000,96.03750000,97.83750000,6387849.00000000
2021-11-13,96.27750000,100.28250000,95.08500000,98.73000000,11610237.00000000
2021-11-12,99.60000000,100.31250000,93.35250000,96.27750000,14765702.00000000
2021-11-11,97.14000000,101.23500000,96.00000000,99.72750000,16189926.00000000
2021-11-10,105.76500000,107.85000000,89.25000000,97.17750000,40383331.00000000
2021-11-09,103.97250000,108.99750000,102.45000000,105.75750000,34139555.00000000
2021-11-08,100.92750000,104.52750000,99.26250000,103.99500000,18461806.00000000
2021-11-07,100.92000000,101.40000000,99.28500000,100.93500000,8152330.00000000
2021-11-06,103.41750000,103.41750000,96.53250000,100.94250000,12075573.00000000
2021-11-05,101.37750000,104.62500000,99.82500000,103.38000000,15590847.00000000
2021-11-04,102.87750000,104.19000000,99.12750000,101.37750000,18321116.00000000
2021-11-03,105.14250000,105.75000000,98.14500000,102.92250000,20090150.00000000
2021-11-02,105.87750000,106.03500000,102.98250000,105.14250000,18175704.00000000
2021-11-01,111.06750000,112.26750000,102.76500000,105.90750000,20812583.00000000
2021-10-31,105.40500000,114.75000000,99.48750000,110.96250000,49025680.00000000
2021-10-30,97.66500000,109.29750000,93.27000000,105.36750000,48237538.00000000
