Date,Open,High,Low,Close,Volume
2021-11-28,79.19250000,79.21500000,71.72250000,73.62000000,1322624.00000000
2021-11-27,73.54500000,82.39500000,71.66250000,79.21500000,5239782.00000000
2021-11-26,75.54000000,88.51500000,69.53250000,73.64250000,15188983.00000000
2021-11-25,70.84500000,80.90250000,69.72000000,75.39750000,5289038.00000000
2021-11-24,71.44500000,72.16500000,67.91250000,70.84500000,1500689.00000000
2021-11-23,68.96250000,74.71500000,68.58750000,71.46750000,1702445.00000000
2021-11-22,72.66750000,72.72000000,67.48500000,69.10500000,1517369.00000000
2021-11-21,72.51750000,76.74750000,71.07000000,72.70500000,2246273.00000000
2021-11-20,66.84750000,75.75000000,66.54750000,72.51750000,2656910.00000000
2021-11-19,63.07500000,67.48500000,62.25000000,66.81000000,894326.00000000
2021-11-18,69.55500000,70.20750000,62.46750000,63.07500000,1301927.00000000
2021-11-17,67.79250000,70.09500000,66.37500000,69.47250000,1139793.00000000
2021-11-16,73.34250000,73.34250000,66.51000000,67.78500000,1708876.00000000
2021-11-15,74.15250000,75.00000000,72.73500000,73.25250000,1061393.00000000
2021-11-14,76.42500000,76.67250000,72.19500000,74.12250000,1367368.00000000
2021-11-13,75.58500000,78.70500000,74.33250000,76.27500000,1158198.00000000
2021-11-12,76.77750000,78.27000000,73.53000000,75.57000000,1063142.00000000
2021-11-11,73.17750000,77.42250000,72.63750000,76.73250000,983577.00000000
2021-11-10,77.26500000,81.33750000,71.25000000,73.17750000,2437345.00000000
2021-11-09,77.13750000,79.22250000,75.60000000,77.31000000,1622635.00000000
2021-11-08,77.80500000,78.69000000,76.56000000,77.13750000,1192195.00000000
2021-11-07,75.89250000,79.20000000,74.92500000,77.70750000,1044925.00000000
2021-11-06,76.57500000,77.86500000,73.50750000,75.96000000,1026322.00000000
2021-11-05,76.17750000,78.55500000,75.19500000,76.55250000,1204125.00000000
2021-11-04,81.30750000,81.45000000,74.91000000,76.14000000,2616922.00000000
2021-11-03,81.63000000,82.71000000,77.25000000,81.30000000,1266102.00000000
2021-11-02,78.28500000,88.99500000,77.32500000,81.42750000,2999976.00000000
2021-11-01,80.74500000,81.57000000,77.28000000,78.28500000,1538579.00000000
2021-10-31,78.88500000,82.42500000,76.02000000,80.87250000,1787630.00000000
2021-10-30,77.91750000,81.09000000,76.27500000,78.88500000,1511982.00000000
2021-10-29,75.36750000,78.75750000,74.99250000,78.06750000,932645.00000000
2021-10-28,70.32000000,78.07500000,69.65250000,75.41250000,1666117.00000000
2021-10-27,77.81250000,80.10750000,70.31250000,70.32000000,1514370.00000000
2021-10-26,79.61250000,81.08250000,77.08500000,77.80500000,1620558.00000000
2021-10-25,78.24000000,80.84250000,77.97000000,79.56750000,780959.00000000
2021-10-24,81.93000000,82.09500000,77.02500000,78.28500000,1049898.00000000
2021-10-23,84.03000000,84.05250000,79.53750000,81.94500000,1060684.00000000
2021-10-22,83.28000000,88.98000000,81.54750000,84.03000000,2602236.00000000
2021-10-21,81.24750000,84.26250000,78.60750000,83.28000000,2127695.00000000
2021-10-20,77.98500000,82.49250000,76.71750000,81.36000000,1614639.00000000
2021-10-19,78.61500000,79.74750000,76.52250000,77.86500000,1409371.00000000
2021-10-18,79.01250000,80.46000000,75.37500000,78.80250000,1752693.00000000
2021-10-17,80.27250000,82.35000000,76.20750000,78.99750000,2458600.00000000
