Date,Open,High,Low,Close,Volume
2021-11-28,15.36750000,15.37500000,14.91000000,14.98500000,119022663.00000000
2021-11-27,15.12000000,15.75000000,15.03750000,15.36750000,908852823.00000000
2021-11-26,16.57500000,16.62750000,13.95000000,15.12000000,2305030656.30000019
2021-11-25,16.27500000,17.16750000,16.03500000,16.56750000,1097415948.00000000
2021-11-24,17.00250000,17.28000000,15.79500000,16.27500000,1150989995.00000000
2021-11-23,16.45500000,17.76750000,15.99000000,16.99500000,1648276631.00000000
2021-11-22,16.92000000,17.04750000,16.22250000,16.46250000,715429215.00000000
2021-11-21,17.47500000,17.50500000,16.87500000,16.91250000,584498069.00000000
2021-11-20,17.46000000,17.67750000,16.86750000,17.47500000,638393250.00000000
2021-11-19,16.56750000,17.76750000,16.16250000,17.46750000,1011256982.00000000
2021-11-18,17.79750000,18.09750000,16.12500000,16.56000000,1424059825.00000000
2021-11-17,17.73000000,18.09750000,17.19750000,17.80500000,1016537117.00000000
2021-11-16,19.25250000,19.25250000,16.68750000,17.73750000,1931306150.00000000
2021-11-15,19.71000000,19.90500000,19.14750000,19.24500000,784663988.00000000
2021-11-14,19.59000000,20.39250000,19.47750000,19.71000000,1109308026.00000000
2021-11-13,19.45500000,19.68000000,19.06500000,19.59750000,730909452.00000000
2021-11-12,19.53000000,20.14500000,18.63000000,19.44750000,1227134455.00000000
2021-11-11,19.14750000,20.37000000,18.96750000,19.53750000,1356541795.00000000
2021-11-10,20.52750000,20.81250000,17.62500000,19.14750000,2600272877.00000000
2021-11-09,21.15000000,21.78750000,20.31000000,20.52000000,1854893482.00000000
2021-11-08,19.98000000,22.29750000,19.83000000,21.14250000,3420674489.00000000
2021-11-07,19.63500000,20.23500000,19.38000000,19.98000000,912146975.00000000
2021-11-06,19.56000000,20.07000000,18.75000000,19.63500000,1135857725.00000000
2021-11-05,19.72500000,20.31750000,19.10250000,19.56750000,1282376452.00000000
2021-11-04,20.16750000,20.31750000,19.04250000,19.72500000,1446957670.00000000
2021-11-03,20.54250000,20.82000000,19.65000000,20.16750000,1607498166.00000000
2021-11-02,20.37000000,21.07500000,19.99500000,20.54250000,1912493294.00000000
2021-11-01,21.00000000,21.49500000,19.73250000,20.37000000,2497093967.00000000
